# nm  Flux(W/m2/m) for star HR 168 from file: table5.dat
 320.0 0.0002790
 322.5 0.0003060
 325.0 0.0003510
 327.5 0.0004000
 330.0 0.0004330
 332.5 0.0004370
 335.0 0.0004320
 337.5 0.0004370
 340.0 0.0004570
 342.5 0.0004810
 345.0 0.0005020
 347.5 0.0005200
 350.0 0.0005330
 352.5 0.0005280
 355.0 0.0005100
 357.5 0.0005100
 360.0 0.0005680
 362.5 0.0006840
 365.0 0.0008120
 367.5 0.0008870
 370.0 0.0008840
 372.5 0.0008280
 375.0 0.0007660
 377.5 0.0007060
 380.0 0.0006310
 382.5 0.0005620
 385.0 0.0005520
 387.5 0.0006050
 390.0 0.0006740
 392.5 0.0007300
 395.0 0.0008470
 397.5 0.0010690
 400.0 0.0013480
 402.5 0.0015660
 405.0 0.0016780
 407.5 0.0017110
 410.0 0.0016950
 412.5 0.0016410
 415.0 0.0015850
 417.5 0.0015890
 420.0 0.0016940
 422.5 0.0018480
 425.0 0.0019720
 427.5 0.0020470
 430.0 0.0021360
 432.5 0.0022950
 435.0 0.0024680
 437.5 0.0025970
 440.0 0.0026790
 442.5 0.0027800
 445.0 0.0029300
 447.5 0.0030990
 450.0 0.0032360
 452.5 0.0033200
 455.0 0.0033820
 457.5 0.0034610
 460.0 0.0035510
 462.5 0.0036170
 465.0 0.0036340
 467.5 0.0036410
 470.0 0.0036810
 472.5 0.0037640
 475.0 0.0038730
 477.5 0.0039770
 480.0 0.0040360
 482.5 0.0040250
 485.0 0.0039660
 487.5 0.0039300
 490.0 0.0039630
 492.5 0.0040330
 495.0 0.0040890
 497.5 0.0040890
 500.0 0.0040740
 502.5 0.0040890
 505.0 0.0041340
 507.5 0.0041690
 510.0 0.0041690
 512.5 0.0040780
 515.0 0.0040250
 517.5 0.0040110
 520.0 0.0040440
 522.5 0.0040890
 525.0 0.0042030
 527.5 0.0043170
 530.0 0.0044380
 532.5 0.0045750
 535.0 0.0046220
 537.5 0.0046260
 540.0 0.0046090
 542.5 0.0046000
 545.0 0.0046300
 547.5 0.0046640
 550.0 0.0046820
 552.5 0.0047210
 555.0 0.0047340
 557.5 0.0047470
 560.0 0.0047380
 562.5 0.0047030
 565.0 0.0047030
 567.5 0.0047080
 570.0 0.0047470
 572.5 0.0047820
 575.0 0.0048220
 577.5 0.0048710
 580.0 0.0049020
 582.5 0.0049480
 585.0 0.0049290
 587.5 0.0049020
 590.0 0.0048890
 592.5 0.0049070
 595.0 0.0049520
 597.5 0.0049800
 600.0 0.0049890
 602.5 0.0050070
 605.0 0.0050030
 607.5 0.0049750
 610.0 0.0049070
 612.5 0.0048440
 615.0 0.0048260
 617.5 0.0048040
 620.0 0.0047730
 622.5 0.0047510
 625.0 0.0047210
 627.5 0.0046770
 630.0 0.0046900
 632.5 0.0047290
 635.0 0.0047420
 637.5 0.0047820
 640.0 0.0048130
 642.5 0.0048260
 645.0 0.0047950
 647.5 0.0047690
 650.0 0.0046990
 652.5 0.0046860
 655.0 0.0047030
 657.5 0.0047380
 660.0 0.0047770
 662.5 0.0048390
 665.0 0.0048840
 667.5 0.0048840
 670.0 0.0048710
 672.5 0.0048440
 675.0 0.0048350
 677.5 0.0048310
 680.0 0.0048170
 682.5 0.0048000
 685.0 0.0047690
 687.5 0.0047420
 690.0 0.0047120
 692.5 0.0046520
 695.0 0.0045620
 697.5 0.0044790
 700.0 0.0044500
 702.5 0.0044220
 705.0 0.0044060
 707.5 0.0043970
 710.0 0.0043570
 712.5 0.0042890
 715.0 0.0042340
 717.5 0.0041800
 720.0 0.0041650
 722.5 0.0041570
 725.0 0.0041420
 727.5 0.0041040
 730.0 0.0040810
 732.5 0.0040740
 735.0 0.0040630
 737.5 0.0040780
 740.0 0.0041610
 742.5 0.0041840
 745.0 0.0041690
 747.5 0.0041800
 750.0 0.0042110
 752.5 0.0042150
 755.0 0.0042340
 757.5 0.0042340
 760.0 0.0042380
 762.5 0.0042460
 765.0 0.0042540
 767.5 0.0042070
 770.0 0.0042150
 772.5 0.0042310
 775.0 0.0042380
 777.5 0.0042740
 780.0 0.0043170
 782.5 0.0042580
 785.0 0.0041760
 787.5 0.0040930
 790.0 0.0039410
 792.5 0.0038760
 795.0 0.0038620
 797.5 0.0038830
 800.0 0.0039260
 802.5 0.0039050
 805.0 0.0038550
 807.5 0.0038050
 810.0 0.0037330
 812.5 0.0036910
 815.0 0.0036850
 817.5 0.0036850
 820.0 0.0036880
 822.5 0.0037330
 825.0 0.0037840
 827.5 0.0037880
 830.0 0.0037360
 832.5 0.0037150
 835.0 0.0037020
 837.5 0.0037120
 840.0 0.0037360
 842.5 0.0037810
 845.0 0.0037670
 847.5 0.0037330
 850.0 0.0036440
 852.5 0.0035680
 855.0 0.0036140
 857.5 0.0036780
 860.0 0.0037570
 862.5 0.0037530
 865.0 0.0036610
 867.5 0.0036480
 870.0 0.0037430
 872.5 0.0038050
 875.0 0.0037810
 877.5 0.0037530
 880.0 0.0037570
 882.5 0.0037360
 885.0 0.0037530
 887.5 0.0037640
 890.0 0.0037460
 892.5 0.0036480
 895.0 0.0035220
 897.5 0.0035220
 900.0 0.0036010
 902.5 0.0036240
 905.0 0.0036270
 907.5 0.0035290
 910.0 0.0033480
 912.5 0.0032570
 915.0 0.0032120
 917.5 0.0032120
 920.0 0.0032840
 922.5 0.0032900
 925.0 0.0032960
 927.5 0.0032120
 930.0 0.0031130
 932.5 0.0030900
 935.0 0.0032600
 937.5 0.0032840
 940.0 0.0032420
 942.5 0.0031920
 945.0 0.0030680
 947.5 0.0030540
 950.0 0.0030930
 952.5 0.0030680
 955.0 0.0030480
 957.5 0.0030510
 960.0 0.0030120
 962.5 0.0030090
 965.0 0.0029570
 967.5 0.0029620
 970.0 0.0029380
 972.5 0.0029160
 975.0 0.0028950
 977.5 0.0029900
 980.0 0.0030450
 982.5 0.0030590
 985.0 0.0030930
 987.5 0.0030930
 990.0 0.0030820
 992.5 0.0030850
 995.0 0.0031050
 997.5 0.0031300
1000.0 0.0031220
1002.5 0.0031160
1005.0 0.0031220
1007.5 0.0031160
1010.0 0.0030870
1012.5 0.0030960
1015.0 0.0030960
1017.5 0.0030760
1020.0 0.0030820
1022.5 0.0030820
1025.0 0.0030620
1027.5 0.0030420
1030.0 0.0030540
1032.5 0.0030260
1035.0 0.0030120
1037.5 0.0030120
1040.0 0.0030090
1042.5 0.0030200
1045.0 0.0030340
1047.5 0.0030230
1050.0 0.0029950
1052.5 0.0029950
1055.0 0.0029810
1057.5 0.0029620
1060.0 0.0029570
1062.5 0.0029540
1065.0 0.0029380
1067.5 0.0029400
1070.0 0.0029270
1072.5 0.0028950
1075.0 0.0028550
1077.5 0.0028160
1080.0 0.0028080

# nm  Flux(W/m2/m) for star HR 168 from file: table6.dat
 320.0 0.0002770
 322.5 0.0002720
 325.0 0.0003410
 327.5 0.0004230
 330.0 0.0004630
 332.5 0.0004500
 335.0 0.0004130
 337.5 0.0004070
 340.0 0.0004660
 342.5 0.0004970
 345.0 0.0004940
 347.5 0.0005100
 350.0 0.0005500
 352.5 0.0005630
 355.0 0.0005090
 357.5 0.0004350
 360.0 0.0005110
 362.5 0.0006750
 365.0 0.0008500
 367.5 0.0009700
 370.0 0.0009590
 372.5 0.0007840
 375.0 0.0007220
 377.5 0.0007660
 380.0 0.0006660
 382.5 0.0004930
 385.0 0.0004400
 387.5 0.0006030
 390.0 0.0007880
 392.5 0.0006840
 395.0 0.0006840
 397.5 0.0009760
 400.0 0.0014670
 402.5 0.0017050
 405.0 0.0016800
 407.5 0.0017110
 410.0 0.0017650
 412.5 0.0016640
 415.0 0.0015260
 417.5 0.0014890
 420.0 0.0016170
 422.5 0.0018930
 425.0 0.0020970
 427.5 0.0020490
 430.0 0.0019570
 432.5 0.0022780
 435.0 0.0026130
 437.5 0.0026280
 440.0 0.0026160
 442.5 0.0027570
 445.0 0.0028890
 447.5 0.0031130
 450.0 0.0033360
 452.5 0.0033360
 455.0 0.0033390
 457.5 0.0034260
 460.0 0.0035780
 462.5 0.0037090
 465.0 0.0036370
 467.5 0.0035840
 470.0 0.0036370
 472.5 0.0037640
 475.0 0.0038650
 477.5 0.0039880
 480.0 0.0041110
 482.5 0.0041110
 485.0 0.0039230
 487.5 0.0038300
 490.0 0.0039480
 492.5 0.0040400
 495.0 0.0041690
 497.5 0.0041300
 500.0 0.0039960
 502.5 0.0040250
 505.0 0.0041880
 507.5 0.0042070
 510.0 0.0041920
 512.5 0.0041110
 515.0 0.0039960
 517.5 0.0039450
 520.0 0.0040510
 522.5 0.0041530
 525.0 0.0041570
 527.5 0.0042820
 530.0 0.0045330
 532.5 0.0046000
 535.0 0.0046950
 537.5 0.0046770
 540.0 0.0045290
 542.5 0.0045750
 545.0 0.0046470
 547.5 0.0046170
 550.0 0.0046560
 552.5 0.0047340
 555.0 0.0047910
 557.5 0.0047470
 560.0 0.0047160
 562.5 0.0047250
 565.0 0.0046900
 567.5 0.0047030
 570.0 0.0046950
 572.5 0.0048130
 575.0 0.0048660
 577.5 0.0048310
 580.0 0.0048840
 582.5 0.0050300
 585.0 0.0050400
 587.5 0.0048980
 590.0 0.0048220
 592.5 0.0049390
 595.0 0.0050260
 597.5 0.0050160
 600.0 0.0049480
 602.5 0.0050030
 605.0 0.0050910
 607.5 0.0050400
 610.0 0.0049250
 612.5 0.0048310
 615.0 0.0047820
 617.5 0.0048310
 620.0 0.0048530
 622.5 0.0047380
 625.0 0.0046640
 627.5 0.0047160
 630.0 0.0047250
 632.5 0.0047030
 635.0 0.0047210
 637.5 0.0047640
 640.0 0.0047910
 642.5 0.0048260
 645.0 0.0048440
 647.5 0.0047510
 650.0 0.0046340
 652.5 0.0046860
 655.0 0.0047950
 657.5 0.0047420
 660.0 0.0048220
 662.5 0.0048840
 665.0 0.0049290
 667.5 0.0049160
 670.0 0.0048350
 672.5 0.0048170
 675.0 0.0048130
 677.5 0.0048080
 680.0 0.0047860
 682.5 0.0048080
 685.0 0.0047690
 687.5 0.0047160
 690.0 0.0047510
 692.5 0.0046640
 695.0 0.0045040
 697.5 0.0044420
 700.0 0.0043970
 702.5 0.0043650
 705.0 0.0044220
 707.5 0.0043850
 710.0 0.0043170
 712.5 0.0042580
 715.0 0.0042270
 717.5 0.0041080
 720.0 0.0040630
 722.5 0.0041340
 725.0 0.0041190
 727.5 0.0040180
 730.0 0.0039850
 732.5 0.0040070
 735.0 0.0039660

